そう	ソー	ソウ	そう	副詞	*	*	*	*	*	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
アラファト	アラファト	アラファト	アラファト-Arafat	名詞	固有名詞	人名	一般	*	*	O
議長	ギチョー	ギチョウ	議長	名詞	普通名詞	一般	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
イスラエル	イスラエル	イスラエル	イスラエル-Israel	名詞	固有名詞	地名	国	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
ペレス	ペレス	ペレス	ペレス-外国	名詞	固有名詞	人名	一般	*	*	O
外相	ガイショー	ガイショウ	外相	名詞	普通名詞	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O
七	シチ	シチ	七	名詞	数詞	*	*	*	*	O
日	ニチ	ニチ	日	名詞	普通名詞	助数詞可能	*	*	*	O
夜	ヨル	ヨル	夜	名詞	普通名詞	副詞可能	*	*	*	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O
八	ハチ	ハチ	八	名詞	数詞	*	*	*	*	O
日	ニチ	ニチ	日	名詞	普通名詞	助数詞可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-FAM
かけ	カケ	カケル	掛ける	動詞	非自立可能	*	*	下一段-カ行	連用形-一般	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O
ラバト	ラバト	ラバト	ラバト-Rabat	名詞	固有名詞	地名	一般	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
王宮	オーキュー	オウキュウ	王宮	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
モロッコ	モロッコ	モロッコ	モロッコ-Morocco	名詞	固有名詞	地名	国	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
ハッサン	ハッサン	ハッサン	ハッサン-外国	名詞	固有名詞	人名	一般	*	*	O
国王	コクオー	コクオウ	国王	名詞	普通名詞	一般	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
とも	トモ	トモ	共	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
会談	カイダン	カイダン	会談	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

今	イマ	イマ	今	名詞	普通名詞	副詞可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
二百	ニヒャク	ニヒャク	二百	名詞	数詞	*	*	*	*	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O
五	ゴ	ゴ	五	名詞	数詞	*	*	*	*	O
種	シュ	シュ	種	名詞	普通名詞	助数詞可能	*	*	*	O
銘柄	メーガラ	メイガラ	銘柄	名詞	普通名詞	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
人間	ニンゲン	ニンゲン	人間	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
年齢	ネンレー	ネンレイ	年齢	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
いう	イウ	イウ	言う	動詞	一般	*	*	五段-ワア行	終止形-一般	O
と	ト	ト	と	助詞	接続助詞	*	*	*	*	O
四十	ヨンジュー	ヨンジュウ	四十	名詞	数詞	*	*	*	*	O
二	ニ	ニ	二	名詞	数詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
三	サン	サン	三	名詞	数詞	*	*	*	*	O
歳	サイ	サイ	歳	接尾辞	名詞的	助数詞	*	*	*	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
「	*	*	「	補助記号	括弧開	*	*	*	*	O
もう	モー	モウ	もう	副詞	*	*	*	*	*	O
一	イチ	イチ	一	名詞	数詞	*	*	*	*	O
働き	ハタラキ	ハタラク	働く	動詞	一般	*	*	五段-カ行	連用形-一般	O
せ	セ	セル	せる	助動詞	*	*	*	下一段-サ行	連用形-一般	O
いや	イヤ	イヤ	否	感動詞	一般	*	*	*	*	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-C
言っ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-C
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-C
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-C
無理	ムリ	ムリ	無理	名詞	普通名詞	形状詞可能	*	*	*	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-FAM
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-FAM
千種	チグサ	チグサ	チグサ	名詞	固有名詞	人名	名	*	*	O
さん	サン	サン	さん	接尾辞	名詞的	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
技術	ギジュツ	ギジュツ	技術	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
深める	フカメル	フカメル	深める	動詞	一般	*	*	下一段-マ行	連体形-一般	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
関心	カンシン	カンシン	関心	名詞	普通名詞	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
なかっ	ナカッ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	連用形-促音便	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

しかも	シカモ	シカモ	然も	接続詞	*	*	*	*	*	O
平定	ヘーテー	ヘイテイ	平定	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-FAM
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-FAM
表向き	オモテムキ	オモテムキ	表向き	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
「	*	*	「	補助記号	括弧開	*	*	*	*	O
生蕃	セーバン	セイバン	生蕃	名詞	普通名詞	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
なお	ナオ	ナオ	猶	副詞	*	*	*	*	*	O
未だ	イマダ	イマダ	未だ	副詞	*	*	*	*	*	O
王化	オーカ	オウカ	王化	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
うるおわ	ウルオワ	ウルオウ	潤う	動詞	一般	*	*	五段-ワア行	未然形-一般	O
ざれ	ザレ	ズ	ず	助動詞	*	*	*	文語助動詞-ズ	命令形	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
あるいは	アルイワ	アルイハ	或いは	接続詞	*	*	*	*	*	O
帝国	テーコク	テイコク	帝国	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
対し	タイシ	タイスル	対する	動詞	一般	*	*	サ行変格	連用形-一般	O
抵抗	テーコー	テイコウ	抵抗	名詞	普通名詞	サ変可能	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
なす	ナス	ナス	成す	動詞	一般	*	*	五段-サ行	連体形-一般	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
なき	ナキ	ナイ	無い	形容詞	非自立可能	*	*	文語形容詞-ク	連体形-一般	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
保せ	ホセ	ホスル	保する	動詞	一般	*	*	サ行変格	未然形-セ	O
ざる	ザル	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連体形-補助	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O
（	*	*	（	補助記号	括弧開	*	*	*	*	O
時事	ジジ	ジジ	時事	名詞	普通名詞	一般	*	*	*	O
新報	シンポー	シンポウ	新報	名詞	普通名詞	一般	*	*	*	O
同	ドー	ドウ	同	名詞	普通名詞	一般	*	*	*	O
十	ジュー	ジュウ	十	名詞	数詞	*	*	*	*	O
月	ガツ	ガツ	月	名詞	普通名詞	助数詞可能	*	*	*	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O
六	ロク	ロク	六	名詞	数詞	*	*	*	*	O
日	ニチ	ニチ	日	名詞	普通名詞	助数詞可能	*	*	*	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O
状況	ジョーキョー	ジョウキョウ	状況	名詞	普通名詞	一般	*	*	*	O
だっ	ダッ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-促音便	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

◇	*	*	◇	補助記号	一般	*	*	*	*	O
高	コー	コウ	高	接頭辞	*	*	*	*	*	O
学歴	ガクレキ	ガクレキ	学歴	名詞	普通名詞	一般	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-FAM
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-FAM
知恵	チエ	チエ	知恵	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	連体形-一般	O
人	ヒト	ヒト	人	名詞	普通名詞	一般	*	*	*	O
たち	タチ	タチ	達	接尾辞	名詞的	一般	*	*	*	O
−	*	*	−	補助記号	一般	*	*	*	*	O
−	*	*	−	補助記号	一般	*	*	*	*	O
小西	コニシ	コニシ	コニシ	名詞	固有名詞	人名	姓	*	*	O
氏	シ	シ	氏	接尾辞	名詞的	一般	*	*	*	O

警察	ケーサツ	ケイサツ	警察	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
一線	イッセン	イッセン	一線	名詞	普通名詞	一般	*	*	*	O
組織	ソシキ	ソシキ	組織	名詞	普通名詞	サ変可能	*	*	*	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	O
ある	アル	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連体形-一般	O
交番	コーバン	コウバン	交番	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
質	シツ	シツ	質	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
面	メン	メン	面	名詞	普通名詞	助数詞可能	*	*	*	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O
再生	サイセー	サイセイ	再生	名詞	普通名詞	サ変可能	*	*	*	O
さ	サ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-サ	O
せ	セ	セル	せる	助動詞	*	*	*	下一段-サ行	未然形-一般	O
られる	ラレル	ラレル	られる	助動詞	*	*	*	助動詞-レル	終止形-一般	O
か	カ	カ	か	助詞	副助詞	*	*	*	*	O
どう	ドー	ドウ	どう	副詞	*	*	*	*	*	O
か	カ	カ	か	助詞	副助詞	*	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
今後	コンゴ	コンゴ	今後	名詞	普通名詞	副詞可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
治安	チアン	チアン	治安	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
左右	サユー	サユウ	左右	名詞	普通名詞	サ変可能	*	*	*	O
する	スル	スル	為る	動詞	非自立可能	*	*	サ行変格	終止形-一般	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-C
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-C
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-C
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-C
過言	カゴン	カゴン	過言	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

資源	シゲン	シゲン	資源	名詞	普通名詞	一般	*	*	*	O
節約	セツヤク	セツヤク	節約	名詞	普通名詞	サ変可能	*	*	*	O
型	ガタ	ガタ	型	接尾辞	名詞的	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
発展	ハッテン	ハッテン	発展	名詞	普通名詞	サ変可能	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM
いっ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-FAM
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O
ライフスタイル	ライフスタイル	ライフスタイル	ライフスタイル-lifestyle	名詞	普通名詞	一般	*	*	*	O
まで	マデ	マデ	まで	助詞	副助詞	*	*	*	*	O
踏み込ま	フミコマ	フミコム	踏み込む	動詞	一般	*	*	五段-マ行	未然形-一般	O
なけれ	ナケレ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	仮定形-一般	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	O
なら	ナラ	ナル	成る	動詞	非自立可能	*	*	五段-ラ行	未然形-一般	O
ず	ズ	ズ	ず	助動詞	*	*	*	助動詞-ヌ	連用形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
実行	ジッコー	ジッコウ	実行	名詞	普通名詞	サ変可能	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
容易	ヨーイ	ヨウイ	容易	形状詞	一般	*	*	*	*	O
で	デ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-一般	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

と	ト	ト	と	助詞	格助詞	*	*	*	*	B-FAM
言っ	イッ	イウ	言う	動詞	一般	*	*	五段-ワア行	連用形-促音便	I-FAM
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-FAM
も	モ	モ	も	助詞	係助詞	*	*	*	*	I-FAM
、	*	*	、	補助記号	読点	*	*	*	*	O
住宅	ジュータク	ジュウタク	住宅	名詞	普通名詞	一般	*	*	*	O
展示	テンジ	テンジ	展示	名詞	普通名詞	サ変可能	*	*	*	O
場	ジョー	ジョウ	場	接尾辞	名詞的	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
話	ハナシ	ハナシ	話	名詞	普通名詞	サ変可能	*	*	*	O
。	*	*	。	補助記号	句点	*	*	*	*	O

その	ソノ	ソノ	其の	連体詞	*	*	*	*	*	O
うえ	ウエ	ウエ	上	名詞	普通名詞	副詞可能	*	*	*	B-B
で	デ	デ	で	助詞	格助詞	*	*	*	*	I-B
安楽	アンラク	アンラク	安楽	形状詞	一般	*	*	*	*	O
死	シ	シ	死	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
約束	ヤクソク	ヤクソク	約束	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
患者	カンジャ	カンジャ	患者	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
八	ハチ	ハチ	八	名詞	数詞	*	*	*	*	O
〇	レー	レイ	零	名詞	数詞	*	*	*	*	O
％	パーセント	パーセント	パーセント-percent	名詞	普通名詞	助数詞可能	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
実際	ジッサイ	ジッサイ	実際	名詞	普通名詞	副詞可能	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
自然	シゼン	シゼン	自然	名詞	普通名詞	一般	*	*	*	O
死	シ	シ	死	名詞	普通名詞	一般	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
など	ナド	ナド	など	助詞	副助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
日本	ニッポン	ニッポン	日本	名詞	固有名詞	地名	国	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
知ら	シラ	シル	知る	動詞	一般	*	*	五段-ラ行	未然形-一般	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	未然形-一般	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	O
実情	ジツジョー	ジツジョウ	実情	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
伝える	ツタエル	ツタエル	伝える	動詞	一般	*	*	下一段-ア行	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

この	コノ	コノ	此の	連体詞	*	*	*	*	*	O
忠勝	タダカツ	タダカツ	タダカツ	名詞	固有名詞	人名	名	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
家康	イエヤス	イエヤス	イエヤス	名詞	固有名詞	人名	名	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
恩	オン	オン	恩	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
思え	オモエ	オモウ	思う	動詞	一般	*	*	五段-ワア行	仮定形-一般	O
ば	バ	バ	ば	助詞	接続助詞	*	*	*	*	O
死に	シニ	シヌ	死ぬ	動詞	一般	*	*	五段-ナ行	連用形-一般	O
たく	タク	タイ	たい	助動詞	*	*	*	助動詞-タイ	連用形-一般	O
ない	ナイ	ナイ	無い	形容詞	非自立可能	*	*	形容詞	終止形-一般	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
いう	ユー	イウ	言う	動詞	一般	*	*	五段-ワア行	連体形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
わめく	ワメク	ワメク	喚く	動詞	一般	*	*	五段-カ行	連体形-一般	O
よう	ヨー	ヨウ	様	形状詞	助動詞語幹	*	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
歌	ウタ	ウタ	歌	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
中	ナカ	ナカ	中	名詞	普通名詞	副詞可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
主君	シュクン	シュクン	主君	名詞	普通名詞	一般	*	*	*	O
家康	イエヤス	イエヤス	イエヤス	名詞	固有名詞	人名	名	*	*	O
より	ヨリ	ヨリ	より	助詞	格助詞	*	*	*	*	O
年下	トシシタ	トシシタ	年下	名詞	普通名詞	一般	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
早く	ハヤク	ハヤイ	早い	形容詞	一般	*	*	形容詞	連用形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
しかも	シカモ	シカモ	然も	接続詞	*	*	*	*	*	O
畳	タタミ	タタミ	畳	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
上	ウエ	ウエ	上	名詞	普通名詞	副詞可能	*	*	*	B-C
で	デ	デ	で	助詞	格助詞	*	*	*	*	I-C
死ぬ	シヌ	シヌ	死ぬ	動詞	一般	*	*	五段-ナ行	連体形-一般	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
格好	カッコー	カッコウ	格好	名詞	普通名詞	一般	*	*	*	O
悪	ワル	ワルイ	悪い	形容詞	一般	*	*	形容詞	語幹-一般	O
さ	サ	サ	さ	接尾辞	名詞的	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
恥じる	ハジル	ハジル	恥じる	動詞	一般	*	*	上一段-ザ行	連体形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
忠勝	タダカツ	タダカツ	タダカツ	名詞	固有名詞	人名	名	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
“	*	*	“	補助記号	括弧開	*	*	*	*	O
心	ココロ	ココロ	心	名詞	普通名詞	サ変可能	*	*	*	O
”	*	*	”	補助記号	括弧閉	*	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
読みとれる	ヨミトレル	ヨミトル	読み取る	動詞	一般	*	*	下一段-ラ行	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

記録	キロク	キロク	記録	名詞	普通名詞	サ変可能	*	*	*	O
達成	タッセー	タッセイ	達成	名詞	普通名詞	サ変可能	*	*	*	O
時	ジ	ジ	時	名詞	普通名詞	助数詞可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
マウンド	マウンド	マウンド	マウンド-mound	名詞	普通名詞	一般	*	*	*	O
上	ジョー	ジョウ	上	接尾辞	名詞的	副詞可能	*	*	*	B-Y
で	デ	デ	で	助詞	格助詞	*	*	*	*	I-Y
帽子	ボーシ	ボウシ	帽子	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
とっ	トッ	トル	取る	動詞	一般	*	*	五段-ラ行	連用形-促音便	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
ファン	ファン	ファン	ファン-fan（熱狂者）	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
祝福	シュクフク	シュクフク	祝福	名詞	普通名詞	サ変可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
拍手	ハクシュ	ハクシュ	拍手	名詞	普通名詞	サ変可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
応え	コタエ	コタエル	答える	動詞	一般	*	*	下一段-ア行	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
大野	オーノ	オオノ	オオノ	名詞	固有名詞	人名	姓	*	*	O
だっ	ダッ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-促音便	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
が	ガ	ガ	が	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
声	コエ	コエ	声	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
掛ける	カケル	カケル	掛ける	動詞	非自立可能	*	*	下一段-カ行	連体形-一般	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O
はばから	ハバカラ	ハバカル	憚る	動詞	一般	*	*	五段-ラ行	未然形-一般	O
れる	レル	レル	れる	助動詞	*	*	*	助動詞-レル	連体形-一般	O
ほど	ホド	ホド	ほど	助詞	副助詞	*	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
落ち込み	オチコミ	オチコミ	落ち込み	名詞	普通名詞	一般	*	*	*	O
よう	ヨー	ヨウ	様	接尾辞	名詞的	一般	*	*	*	O
。	*	*	。	補助記号	句点	*	*	*	*	O

「	*	*	「	補助記号	括弧開	*	*	*	*	O
水	ミズ	ミズ	水	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
女	オンナ	オンナ	女	名詞	普通名詞	一般	*	*	*	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O
論	ロン	ロン	論	名詞	普通名詞	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
もともと	モトモト	モトモト	元々	副詞	*	*	*	*	*	O
大嘗	ダイジョー	ダイジョウ	大嘗	名詞	普通名詞	一般	*	*	*	O
祭	サイ	サイ	祭	接尾辞	名詞的	一般	*	*	*	O
（	*	*	（	補助記号	括弧開	*	*	*	*	O
だいじょう	ダイジョー	ダイジョウ	大嘗	名詞	普通名詞	一般	*	*	*	O
さい	サイ	サイ	際	名詞	普通名詞	副詞可能	*	*	*	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
起源	キゲン	キゲン	起源	名詞	普通名詞	一般	*	*	*	O
論	ロン	ロン	論	名詞	普通名詞	一般	*	*	*	O
だ	ダ	ダ	だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	O
が	ガ	ガ	が	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
弥生	ヤヨイ	ヤヨイ	弥生	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
＜	*	*	＜	補助記号	括弧開	*	*	*	*	O
水	ミズ	ミズ	水	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
まつり	マツリ	マツリ	祭り	名詞	普通名詞	一般	*	*	*	O
＞	*	*	＞	補助記号	括弧閉	*	*	*	*	O
